zpid,city,homeType,homeStatus,lotAreaUnit,state,newConstructionType,Average Risk Level,bathrooms,bedrooms,livingArea,lotAreaValue,price,rentZestimate,zipcode,taxAssessedValue,datePriceChanged,priceChange,Average Score,investment_risk
2057116273,Redwood City,LOT,FOR_SALE,acres,CA,no,blank,5.0,3.5,3494.5,4.78,5500000.0,13980.5,94062.0,3104956.5,0.0,0.0,9.315849059029905,14301.446307499999
15596956,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,5.0,6135.0,3.27,14995000.0,14659.0,94062.0,441517.0,0.0,0.0,25.470400313726454,38989.974335
249628700,Woodside,LOT,FOR_SALE,acres,CA,no,blank,2.0,4.0,5505.0,0.335766758,2150000.0,3280.0,94062.0,197023.0,0.0,0.0,3.6693046209570714,5656.2828345
15590167,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,4.0,3305.0,0.516528926,3895000.0,10736.0,94062.0,2900346.0,0.0,0.0,6.575489344656978,10074.433400000002
96056786,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,8.0,4.0,10504.0,5.32,14900000.0,27086.0,94062.0,5719736.0,0.0,0.0,25.32450830420475,38744.49406
15590170,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,4.0,5.0,4179.0,0.305716253,4500000.0,10275.0,94062.0,3227706.0,0.0,0.0,7.39829674174438,11357.435669999999
15597273,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,3.0,4.0,3535.0,3.007,5988000.0,15191.0,94062.0,2219382.0,0.0,0.0,10.146814390797068,15568.4986035
15597341,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,9.0,6.0,14270.0,17.79,14995000.0,24389.0,94062.0,2634647.0,0.0,0.0,25.47804706215781,38996.828595
15564801,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1780.0,7540.0,2099000.0,5800.0,94062.0,138809.0,0.0,0.0,3.54312756618218,5461.5789
15597555,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,3.0,1705.0,0.41322314,2549000.0,6000.0,94062.0,2560200.0,0.0,0.0,4.406840991911373,6746.4977
15571050,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,4.0,4.0,3700.0,7200.0,2498800.0,8236.0,94062.0,1821824.0,0.0,0.0,4.218598620673658,6502.4636
15592023,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,4.0,4215.0,1.0,6750000.0,15445.0,94062.0,4122155.0,0.0,0.0,11.511265455251356,17550.4404
15589567,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,5.0,4.0,4630.0,0.421028466,3988000.0,10206.0,94062.0,3519000.0,0.0,0.0,6.748517174804929,10376.481200000002
15597379,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Medium,5.0,4.0,6050.0,8.717,38000000.0,14996.0,94062.0,14705815.0,0.0,0.0,64.7425759826766,98802.7829585
2057540497,Redwood City,LOT,FOR_SALE,acres,CA,no,blank,1.0,1.5,680.0,0.528007346,350000.0,2990.0,94062.0,385019.0,0.0,0.0,0.5699013291276264,910.0880574999999
68555137,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,4.0,5355.0,1.53,6995000.0,18080.0,94062.0,1276191.0,1684480000000.0,-300000.0,11.872965290260456,18188.002665000004
181438538,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,6.0,6.0,4500.0,0.253787879,3998000.0,11008.0,94062.0,3513882.0,1686120000000.0,-300000.0,5.67220596849919,8647.094899374999
2059823508,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,5.0,5.0,3928.0,0.439853076,4698000.0,12299.0,94062.0,2550000.0,1683960000000.0,-202000.0,5.062045811869123,7787.035250199999
15572873,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1860.0,10640.0,1850000.0,5503.0,94062.0,403427.0,0.0,0.0,3.123654129730866,4815.9255
15571043,Redwood City,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,3.0,2410.0,0.272612489,2495000.0,7346.0,94062.0,1359960.0,0.0,0.0,4.217577633230009,6500.215999999999
181457537,Woodside,LOT,FOR_SALE,acres,CA,no,Low,1.5,1.5,15682.0,0.36,400000.0,3305.0,94062.0,439392.0,0.0,0.0,0.6607041706069385,1057.85578
15635876,Redwood City,CONDO,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1060.0,1801.8,850000.0,3807.0,94062.0,496959.0,0.0,0.0,1.418395292489656,2209.47835
15589410,Woodside,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,4.0,2500.0,0.883838384,2549000.0,8887.0,94062.0,563638.0,1687420000000.0,-40000.0,4.213810649218119,6461.2656575
15567659,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,1830.0,6019.992,1995000.0,5323.0,94063.0,1075291.0,0.0,0.0,3.367804383397961,5190.608996
15566800,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,3.0,1100.0,5227.2,1149000.0,4400.0,94063.0,78262.0,0.0,0.0,1.9376361263841435,2990.0170000000003
181514191,Redwood City,CONDO,FOR_SALE,sqft,CA,no,blank,3.0,3.0,1691.0,0.654660239,1600000.0,5433.0,94063.0,1133514.0,0.0,0.0,2.6619471314241507,4136.827669999999
15563301,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,4.0,1650.0,5000.0,1718888.0,5864.0,94063.0,471232.0,0.0,0.0,2.906326032478898,4471.829499999999
15568620,Redwood City,MULTI_FAMILY,FOR_SALE,acres,CA,no,blank,2.0,2.0,3660.0,0.285353535,2588000.0,8319.0,94063.0,2551839.0,0.0,0.0,4.406840991911373,6746.4977
2140555999,Redwood City,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,1.0,2.0,860.0,2.5,259000.0,2081.0,94063.0,43214.0,0.0,0.0,0.41428225152106224,676.3681000000001
15567628,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,1792.0,6000.0,2298000.0,7365.0,94063.0,2112661.0,0.0,0.0,3.8982575932633594,5977.7408000000005
181514218,Redwood City,CONDO,FOR_SALE,sqft,CA,no,blank,4.0,4.0,1994.0,54.23,1728000.0,5688.0,94063.0,1290952.0,0.0,0.0,2.938809644285355,4538.2689425
2060756450,Redwood City,TOWNHOUSE,FOR_SALE,acres,CA,no,blank,3.0,3.0,1405.0,0.412465565,1328000.0,4914.0,94063.0,528218.0,0.0,0.0,2.2292425227235304,3459.5773449999997
15568867,Redwood City,MULTI_FAMILY,FOR_SALE,sqft,CA,no,blank,3.0,5.0,2773.0,6534.0,1999999.0,5447.0,94063.0,524876.0,0.0,0.0,3.369064861895615,5192.906409
15567156,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1240.0,5009.4,1249000.0,4500.0,94063.0,65089.0,0.0,0.0,2.080815883380734,3250.0606
15563360,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,3.0,1170.0,6011.0,1475000.0,4250.0,94063.0,644014.0,1686290000000.0,-20000.0,2.45458203310753,3838.1344
63158405,Redwood City,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,2.0,2.0,917.0,1.1,299000.0,2136.0,94063.0,29214.0,1686030000000.0,-10000.0,0.942404440876039,1482.99055
82960451,Redwood City,MULTI_FAMILY,FOR_SALE,sqft,CA,no,blank,4.0,4.0,3102.0,5000.0,2288000.0,5965.0,94063.0,1917095.0,0.0,0.0,3.89642500583225,5973.9432375
15578765,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,2.0,860.0,4500.0,999000.0,3513.0,94063.0,713929.0,1686730000000.0,-89000.0,1.6711322345913076,2599.628
15578762,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,4.0,1490.0,4000.0,1198000.0,4844.0,94063.0,72135.0,0.0,0.0,2.0113243062507538,3117.1347
15579125,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1100.0,6000.0,1150000.0,4400.0,94063.0,944355.0,0.0,0.0,1.9388592669344438,2993.2753
15567566,Redwood City,MULTI_FAMILY,FOR_SALE,sqft,CA,no,blank,3.0,2.5,2057.0,6000.0,1500000.0,4528.0,94063.0,1047582.0,0.0,0.0,2.5254295445845356,3897.278625
15567518,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,5.0,1988.0,5250.0,1375000.0,5996.0,94063.0,746524.0,0.0,0.0,2.2808760350154698,3578.2517
2057481533,Redwood City,MULTI_FAMILY,FOR_SALE,acres,CA,no,blank,6.0,4.5,14011.0,0.303030303,6600000.0,2814.0,94063.0,3342395.5,0.0,0.0,11.134734775769761,17091.53755
15566882,Redwood City,MULTI_FAMILY,FOR_SALE,sqft,CA,no,blank,3.5,4.0,2080.0,4928.0,1649000.0,4835.0,94063.0,770123.0,1686550000000.0,-50000.0,2.6770903225059954,4123.11075
2057481550,Redwood City,MULTI_FAMILY,FOR_SALE,sqft,CA,no,blank,4.0,4.0,4155.0,7840.8,2549000.0,2814.0,94063.0,1462808.5,0.0,0.0,4.278604490392194,6633.292004999999
2060160358,Redwood City,LOT,FOR_SALE,acres,CA,no,blank,9.0,5.5,13640.5,1.7054,34000000.0,2338.0,94063.0,5217242.0,0.0,0.0,55.54087740230827,84491.20736
82962103,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,5.0,6.0,2298.0,7400.844,1988000.0,6442.0,94063.0,774846.0,0.0,0.0,3.355141789387788,5173.412822
15617785,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2240.0,8126.0,2999992.0,6602.0,94065.0,1276074.0,0.0,0.0,5.076641151659239,7804.7535
15637186,Redwood City,CONDO,FOR_SALE,acres,CA,no,Low,2.0,2.0,953.0,10.1441,899800.0,3399.0,94065.0,771016.0,0.0,0.0,1.5100795593603848,2339.61457205
15617652,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2490.0,4784.0,2500000.0,6499.0,94065.0,2251622.0,0.0,0.0,4.2188138212609845,6503.4372
2086598237,Redwood City,TOWNHOUSE,FOR_SALE,acres,CA,no,blank,3.0,2.0,1134.0,8.2377,1178000.0,3914.0,94065.0,1028678.0,0.0,0.0,1.9809410024674305,3067.097025
15617428,Redwood City,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1810.0,6400.0,2567000.0,5764.0,94065.0,1155884.0,1686550000000.0,-222000.0,4.375813440321373,6677.842699999999
15554405,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,5.0,2790.0,8424.0,1599000.0,6799.0,94019.0,769914.0,0.0,0.0,2.697548290666868,4162.9202
2056925612,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,blank,3.0,4.0,2800.0,6700.0,1450000.0,4510.5,94019.0,905669.5,0.0,0.0,2.425700038634048,3775.5509540000003
2077919909,Half Moon Bay,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1680.0,5682.598,545000.0,1800.0,94019.0,443025.5,0.0,0.0,0.9013229780146321,1421.2994989999997
2056997311,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,2.5,2.5,1626.0,9104.04,1800000.0,4500.5,94019.0,471747.5,0.0,0.0,3.034030870722826,4684.83015
2056996207,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,2432.0,5000.0,2350000.0,6499.0,94019.0,1294381.5,0.0,0.0,3.96548442545393,6113.472599999999
2057103556,Half Moon Bay,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,3.0,2.0,1215.0,5473.0,875000.0,3994.0,94019.0,480526.5,0.0,0.0,1.448387394817468,2278.2764209999996
15570344,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1460.0,5000.0,1500000.0,4833.0,94019.0,1208853.0,0.0,0.0,2.5278535021731443,3902.802
15570458,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,2.0,1260.0,6500.0,1497000.0,4515.0,94019.0,752681.0,0.0,0.0,2.5248857722675555,3895.6149
2057131429,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,2600.0,9000.0,2950000.0,6899.0,94019.0,1666131.5,0.0,0.0,4.9907966740178775,7675.558199999999
2057191794,Half Moon Bay,CONDO,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1095.0,4138.5595500459995,825000.0,3873.0,94019.0,314625.5,0.0,0.0,1.371706811716146,2149.2522
15588772,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,5.0,3345.0,18.932,3995000.0,3399.0,94019.0,3750000.0,0.0,0.0,6.753568130261076,10390.014166
15589184,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,3070.0,10001.0,2570000.0,7964.0,94019.0,1614708.0,0.0,0.0,4.379631220914337,6688.3087000000005
15570599,Half Moon Bay,TOWNHOUSE,FOR_SALE,sqft,CA,no,blank,3.0,2.0,1320.0,984.0,925000.0,4256.0,94019.0,663182.0,1687500000000.0,-34000.0,1.469684770662545,2287.3395499999997
58660838,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,4.0,4.0,3269.0,9728.0,2499000.0,9351.0,94019.0,1991981.0,0.0,0.0,4.21885125169764,6503.381399999999
2057457652,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,2160.0,8400.0,1599000.0,6469.0,94019.0,819708.5,0.0,0.0,2.6970273362382557,4162.268199999999
15589170,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,4.0,5.0,4300.0,10454.4,3250000.0,11000.0,94019.0,1657647.0,0.0,0.0,5.529650761839108,8457.1046
2057582740,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,3.0,1830.0,4750.0,1399000.0,4950.0,94019.0,870042.0,0.0,0.0,2.360776201830021,3640.5069
111437471,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,5.0,3790.0,9984.0,3300000.0,9949.0,94019.0,1113856.0,0.0,0.0,5.587201530351615,8586.576700000001
2065460559,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1341.0,9355.0,190000.0,2828.0,94019.0,51191.5,0.0,0.0,0.29738255264134605,494.48503300000004
2090762413,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,1.5,2.0,1192.0,2906.0,399000.0,2999.0,94019.0,343831.0,0.0,0.0,0.6525103328101529,1038.9707999999998
2057665957,Half Moon Bay,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1200.0,4129.164,325000.0,1322.0,94019.0,136991.0,0.0,0.0,0.5310332597568044,847.107745
2057847664,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,3.5,3.0,2217.5,7500.0,1300000.0,3263.0,94019.0,853062.0,0.0,0.0,2.194158205548873,3384.37705
15588777,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,3360.0,0.3134,2990000.0,4034.0,94019.0,1865184.0,0.0,0.0,5.072504312694106,7795.7304462
333862485,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,4.0,3558.0,9348.0,2995000.0,10859.0,94019.0,1236609.0,0.0,0.0,5.063610578820078,7792.685799999999
2057954662,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,4.0,3882.0,10027.0,3500000.0,10980.0,94019.0,2488042.0,0.0,0.0,5.910872413220178,9106.3778
15534352,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,3.0,4.0,1990.0,4950.0,1615000.0,5623.0,94019.0,1339735.0,1687420000000.0,-34000.0,2.715616059212703,4202.176
2058024065,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,2.5,3.5,2059.0,9300.0,738000.0,2500.0,94019.0,337431.5,0.0,0.0,1.232752457583733,1927.3647
2058076055,Half Moon Bay,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,2.0,2.0,1248.0,218.03000459150002,475000.0,3399.0,94019.0,77789.5,0.0,0.0,0.7822357436742405,1236.5501999999997
2058281312,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,1.0,0.0,1735.0,5650.0,999000.0,2694.0,94019.0,689610.0,1687420000000.0,-101000.0,1.671847523427397,2601.4987
2083560793,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,8.0,6.0,6010.0,6.0,7310000.0,3456.0,94019.0,4590000.0,0.0,0.0,12.333398966366502,18970.2183
2106001161,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,13.5,9.0,11294.0,8.0,11180000.0,3123.0,94019.0,5354400.0,0.0,0.0,18.683302073199854,28574.188350000004
82950156,Half Moon Bay,MANUFACTURED,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1440.0,4007.52,468000.0,2795.0,94019.0,10200.0,1682490000000.0,-40000.0,1.34175143422625,2088.52911
2103816581,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,3.5,3.5,4287.0,4.0,1950000.0,3456.0,94019.0,1557744.5,0.0,0.0,3.2931925776143744,5072.7678475
2059261515,Half Moon Bay,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,2.0,2.0,1021.0,3037.0,1300000.0,3999.0,94019.0,91575.0,1687850000000.0,-69000.0,2.193169013421697,3381.5439
2085729604,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,2.0,3.5,1614.0,7249.0,550000.0,3117.0,94019.0,286032.5,0.0,0.0,0.9104488887454056,1433.9783229999998
2084042747,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,1.0,2.5,969.0,3886.0,390000.0,3117.0,94019.0,268631.0,0.0,0.0,0.6333853746465515,1016.2727
2057481567,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,6.0,4.0,4816.0,8.859,9500000.0,3480.0,94019.0,9113715.0,0.0,0.0,16.13079218966426,24698.825080500003
2075625784,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,1.5,2.5,8274.0,9.25,399000.0,3399.0,94019.0,245817.0,1684830000000.0,-76000.0,0.5487177038208606,884.9351
2065595991,Half Moon Bay,LOT,FOR_SALE,acres,CA,no,blank,1.0,4.5,3648.0,0.805601469,3200000.0,3456.0,94019.0,1638327.0,0.0,0.0,5.396521775731184,8319.697585
2082495414,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,blank,3.5,3.5,2539.0,2500.0,225000.0,3399.0,94019.0,269465.5,1660630000000.0,-20000.0,0.4169014033858036,683.0319499999998
2071020215,Half Moon Bay,LOT,FOR_SALE,sqft,CA,no,Low,2.0,2.5,10000.0,9583.2,850000.0,2600.0,94019.0,690100.0,1687420000000.0,300000.0,1.4271775332516647,2226.4008
153189470,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,4.0,3411.0,9859.0,5750000.0,12082.0,94024.0,3539400.0,0.0,0.0,9.770613461993666,14955.398
334416375,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,4.0,4.0,2864.0,4426.0,3980000.0,8407.0,94024.0,1558068.0,0.0,0.0,6.737515681463132,10351.1321
244549810,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,blank,4.0,5.0,3052.0,10027.0,5988000.0,1581.5,94024.0,3004980.0,0.0,0.0,10.018599552815726,15324.509
300475672,Los Altos Hills,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,5.0,5.0,4532.0,1.1544,6988000.0,13517.5,94024.0,6304546.0,0.0,0.0,11.875518511073945,18189.58515
19628761,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,7.0,6.0,5158.0,0.329981635,8880000.0,9557.0,94024.0,3967146.0,0.0,0.0,15.267570524370075,23383.668250000002
19531047,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,5.0,4.0,3619.0,0.301124885,6480000.0,13541.0,94024.0,2734238.0,0.0,0.0,11.126713034823645,17084.692250000004
19533915,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,7.0,6.0,4213.0,0.277731864,7398000.0,13570.0,94024.0,2691087.0,0.0,0.0,12.405153963558533,19093.7788
19620621,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,2.0,3.0,1382.0,10019.0,2898000.0,4927.0,94024.0,2734113.0,1687420000000.0,-100000.0,4.913937268979728,7539.9897
19628454,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,5.0,3022.0,5976.0,4799000.0,10152.0,94024.0,1141217.0,0.0,0.0,8.135187862746223,12480.9912
337975449,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,Low,5.0,5.0,3098.0,5975.0,4799888.0,10149.0,94024.0,1171374.0,0.0,0.0,8.13598581386491,12483.3916
19629350,Los Altos Hills,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,5.0,3525.0,1.2183,6250000.0,12682.0,94024.0,3257405.0,0.0,0.0,10.581661725742537,16250.45040915
19629957,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,BUILDER_SPEC,blank,5.0,5.0,3078.0,10003.0,5180000.0,11155.0,94024.0,2590800.0,1685520000000.0,-168000.0,5.906669902804065,9096.41345
19628915,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,3.0,4.0,2542.0,0.28989899,2980000.0,8000.0,94024.0,2519672.0,1685430000000.0,-200000.0,5.3923723000414565,8312.4791
19627870,Los Altos,SINGLE_FAMILY,FOR_SALE,sqft,CA,no,Low,4.0,4.0,3573.0,5562.0,3693999.0,8354.0,94024.0,3001626.0,0.0,0.0,6.26248051998023,9608.997200000002
19628675,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,5.0,5.0,3907.0,0.43553719,6988000.0,13517.5,94024.0,4293669.0,0.0,0.0,11.875518511073945,18189.58515
19534102,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,no,blank,7.0,6.0,4559.0,0.28,5488800.0,11992.0,94024.0,2853236.0,1685520000000.0,-509200.0,5.906669902804065,9096.41345
19629371,Los Altos Hills,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,7.0,5.0,5689.0,1.5056,10980000.0,21642.0,94024.0,2063912.0,1685000000000.0,-2000000.0,18.66670708011133,28548.3348528
19627801,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,5.0,4819.0,1.2157,5795000.0,11448.0,94024.0,4235197.0,1683530000000.0,-200000.0,9.820894555089938,15069.34890785
153302928,Los Altos,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,14.0,6.0,9677.0,1.3126,17999950.0,7551.5,94024.0,12500000.0,1685600000000.0,-1995050.0,3.1934939314272377,4929.240644
2140554426,Los Altos,LOT,FOR_SALE,acres,CA,no,Medium,6.0,6.0,387684.0,8.9,22500000.0,3409.0,94024.0,19755862.0,0.0,0.0,38.24569489898249,58964.33275
15602303,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,5.0,4460.0,1.65,6895000.0,18311.0,94028.0,4470672.0,0.0,0.0,11.690882882329625,17926.870425
15602846,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,5.0,11055.0,22.95,12995000.0,20769.0,94028.0,4895641.0,0.0,0.0,22.030585181966025,33794.059175
15600772,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,5.0,3600.0,1.229,4799000.0,12272.0,94028.0,383691.0,1684830000000.0,-89000.0,8.135471432312755,12478.0389145
15601563,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,4.0,6295.0,4.022,6895000.0,18813.0,94028.0,4382886.0,1687760000000.0,-600000.0,11.69174292687675,17928.912011000004
15601687,Portola Valley,LOT,FOR_SALE,acres,CA,no,blank,5.0,4.5,5382.5,3.253,5400000.0,2873.0,94028.0,5508000.0,1687420000000.0,-400000.0,7.677441687532388,11765.2583725
15601548,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,7.0,6.0,6085.0,2.18,11500000.0,29452.0,94028.0,6308622.0,1686810000000.0,-500000.0,19.54236076944036,29898.467390000005
15601676,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,6.0,6.0,4880.0,3.86,10498000.0,27072.0,94028.0,5201849.0,1686810000000.0,-500000.0,17.822334024308425,27292.53623
2062931825,Portola Valley,LOT,FOR_SALE,acres,CA,no,blank,2.5,2.5,1399.0,0.729981635,1200000.0,2776.0,94028.0,299355.0,1685780000000.0,-150000.0,1.7366030122374267,2716.8632489999995
15602888,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,7.0,5.0,6830.0,1.6602,10950000.0,26849.0,94028.0,5678404.0,0.0,0.0,18.6441079088746,28470.1700301
15601091,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,4.0,4605.0,2.733,6995000.0,17558.0,94028.0,1732610.0,1685430000000.0,-930000.0,11.872477701781603,18187.259866500004
15602168,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,High,9.0,7.0,9525.0,6.9089,42900000.0,105356.0,94028.0,7168005.0,0.0,0.0,72.75832510265629,111519.85805445
15601029,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,8.0,6.0,8100.0,3.33,10500000.0,28575.0,94028.0,8202345.0,1686120000000.0,-1200000.0,17.83280226931914,27301.149065000005
2084622206,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,BUILDER_SPEC,blank,5.0,5.0,4230.0,0.769995409,1988000.0,16829.0,94028.0,449569.0,1683790000000.0,-300000.0,1.7439856167373962,2710.9043749999996
15602201,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,4.0,4.0,3499.0,1.13,7890000.0,20823.0,94028.0,3443503.0,1685950000000.0,-405000.0,13.298553456683456,20511.952365
15601095,Portola Valley,SINGLE_FAMILY,FOR_SALE,acres,CA,no,Low,5.0,5.0,4400.0,2.528,4500000.0,13804.0,94028.0,367018.0,1685690000000.0,-1000000.0,7.63400214828451,11701.139964000002
2060764380,Portola Valley,LOT,FOR_SALE,sqft,CA,no,blank,2.0,3.0,1270.5,6500.0,850000.0,2639.0,94028.0,490345.5,0.0,0.0,1.4204158559880082,2214.24651
2059956105,Portola Valley,LOT,FOR_SALE,sqft,CA,no,blank,2.5,2.5,1260.0,8448.0,988000.0,2450.0,94028.0,402342.5,0.0,0.0,1.6599890838674933,2574.2268
